,Compound,Negative,Neutral,Positive,Text,Time of Tweet,Tweet Count,Tweets Ago,User
112,0.05860265486725666,0.8530442477876107,0.0671858407079646,0.07976991150442479,"RT @FBICBS: “Even though I was scared to say yes, it was so clear you don’t say no. I knew I couldn’t say no. I couldn’t be more grateful,…",Sun Aug 05 17:28:03 +0000 2018,113,112,@CBS
113,0.05963333333333335,0.8520087719298246,0.06751754385964913,0.08047368421052632,"RT @FBICBS: What's it like for @JeremySisto coming back to a Dick Wolf show?

""It's one of the most stable ships you can be on... It's exci…",Sun Aug 05 17:27:46 +0000 2018,114,113,@CBS
114,0.06000782608695654,0.8512695652173913,0.06788695652173914,0.08084347826086957,"RT @FBICBS: ""We're celebrating the troops on the ground... There are endless stories in there."" - Dick Wolf on why he wanted to focus the s…",Sun Aug 05 17:27:41 +0000 2018,115,114,@CBS
115,0.05991982758620691,0.8503620689655172,0.06836206896551725,0.08126724137931035,"RT @FBICBS: “It’s really exciting to be here for the first time in a long, long, long, long time.” - Dick Wolf #CBS #TCA18",Sun Aug 05 17:27:31 +0000 2018,116,115,@CBS
116,0.06463333333333335,0.8500854700854701,0.06777777777777778,0.08212820512820514,Celebrate #NationalSistersDay with an iconic group of sisters! Watch how these three became part of The Brady Bunch… https://t.co/nBVjxl4AbP,Sun Aug 05 14:47:12 +0000 2018,117,116,@CBS
117,0.06600338983050849,0.8506525423728813,0.06720338983050848,0.082135593220339,RT @startrekcbs: Executive Producer Alex Kurtzman and @SirPatStew surprised fans today at #STLV with news that he will be returning to the…,Sat Aug 04 22:57:37 +0000 2018,118,117,@CBS
118,0.06544873949579834,0.8519075630252101,0.06663865546218489,0.08144537815126052,Watching a 💯 spin on @PriceIsRight never gets old…especially when it’s Mila Kunis! https://t.co/NPOukc3jPz,Sat Aug 04 00:24:55 +0000 2018,119,118,@CBS
119,0.07000666666666668,0.8511416666666667,0.06608333333333334,0.08276666666666666,"RT @TrueCrimeCBS: The chances of successfully blowing the whistle are slim, but did a Wells Fargo personal banker beat the odds?

Find out…",Fri Aug 03 22:34:08 +0000 2018,120,119,@CBS
120,0.06942809917355372,0.8523719008264463,0.06553719008264464,0.08208264462809917,Stay tuned for more #CBS #TCA18 action! The @cbsallaccess panel is up next. 👍🏼 https://t.co/fcjiEwpaN0,Sun Aug 05 19:43:38 +0000 2018,121,120,@CBS
121,0.06885901639344262,0.8535819672131147,0.065,0.08140983606557375,"RT @FBICBS: #FBIFam, this should cure your #SundayScaries! Check out the #FBI preview that was shown at the #CBS #TCA18 before the panel. h…",Sun Aug 05 19:22:22 +0000 2018,122,121,@CBS
122,0.07337967479674797,0.8531138211382114,0.06447154471544717,0.08240650406504064,"RT @TheNeighborhood: ""Once we shot the pilot, we knew that we had a great show."" -@CedEntertainer #TheNeighborhood #CBS",Sun Aug 05 19:21:28 +0000 2018,123,122,@CBS
123,0.07390403225806452,0.8528709677419355,0.06458870967741935,0.08253225806451613,"RT @TheNeighborhood: ""It was so well done, as far as I was concerned, that it became a no brainer to do the show. I called the next morning…",Sun Aug 05 19:16:45 +0000 2018,124,123,@CBS
124,0.07331280000000001,0.854048,0.064072,0.081872,"RT @TheNeighborhood: ""This is a show about people. This is a show about families, neighbors, friendships... At its core, this is a show abo…",Sun Aug 05 19:15:53 +0000 2018,125,124,@CBS
125,0.07637222222222223,0.8537619047619047,0.06356349206349207,0.08266666666666667,"RT @TheNeighborhood: We're here at the #CBS #TCA18 giving you the inside scoop on #TheNeighborhood with our stars @CedEntertainer, @Tichina…",Sun Aug 05 18:54:24 +0000 2018,126,125,@CBS
126,0.0757708661417323,0.8549133858267717,0.06306299212598425,0.08201574803149607,RT @MurphyBrownCBS: That's a wrap on the #MurphyBrown panel at #TCA18! @TheNeighborhood is up next! #CBS,Sun Aug 05 18:01:09 +0000 2018,127,126,@CBS
127,0.07517890625000001,0.856046875,0.0625703125,0.081375,"RT @MurphyBrownCBS: Diane English reveals ""We have an enormously famous person in our first episode,"" but keeps the secret under wraps! 🙊 #…",Sun Aug 05 17:55:07 +0000 2018,128,127,@CBS
128,0.07459612403100777,0.8571627906976745,0.06208527131782946,0.08074418604651162,"RT @MurphyBrownCBS: Diane English talks about how to stay topically relevant while writing scripts ahead of time &amp; also said, ""We have an i…",Sun Aug 05 17:51:13 +0000 2018,129,128,@CBS
129,0.0740223076923077,0.8582615384615385,0.06160769230769231,0.08012307692307691,RT @MurphyBrownCBS: All the feels! ❤️ #MurphyBrown returns to #CBS this fall! https://t.co/OvQk3CV49W,Sun Aug 05 17:47:01 +0000 2018,130,129,@CBS
130,0.0734435114503817,0.8582213740458016,0.06170229007633588,0.08006870229007633,"RT @MurphyBrownCBS: ""It's been very emotional for the old guys... We saw Murphy's townhouse and we all got tears in our eyes."" -Candice Ber…",Sun Aug 05 17:39:48 +0000 2018,131,130,@CBS
131,0.07288712121212122,0.8592954545454546,0.06123484848484849,0.0794621212121212,"Stay tuned, because @MurphyBrownCBS is up next at the #CBS #TCA18! https://t.co/0qdjQiFrwW",Sun Aug 05 17:28:37 +0000 2018,132,131,@CBS
132,0.07188646616541354,0.8573383458646617,0.06242105263157895,0.0802330827067669,"RT @FBICBS: “Even though I was scared to say yes, it was so clear you don’t say no. I knew I couldn’t say no. I couldn’t be more grateful,…",Sun Aug 05 17:28:03 +0000 2018,133,132,@CBS
133,0.07266417910447763,0.8564253731343283,0.06273880597014925,0.08082835820895522,"RT @FBICBS: What's it like for @JeremySisto coming back to a Dick Wolf show?

""It's one of the most stable ships you can be on... It's exci…",Sun Aug 05 17:27:46 +0000 2018,134,133,@CBS
134,0.07288666666666667,0.8557629629629631,0.06308888888888889,0.08114074074074075,"RT @FBICBS: ""We're celebrating the troops on the ground... There are endless stories in there."" - Dick Wolf on why he wanted to focus the s…",Sun Aug 05 17:27:41 +0000 2018,135,134,@CBS
135,0.07271691176470589,0.8549558823529412,0.06352941176470589,0.08149999999999999,"RT @FBICBS: “It’s really exciting to be here for the first time in a long, long, long, long time.” - Dick Wolf #CBS #TCA18",Sun Aug 05 17:27:31 +0000 2018,136,135,@CBS
136,0.07664890510948906,0.8546861313868614,0.06306569343065693,0.08223357664233576,Celebrate #NationalSistersDay with an iconic group of sisters! Watch how these three became part of The Brady Bunch… https://t.co/nBVjxl4AbP,Sun Aug 05 14:47:12 +0000 2018,137,136,@CBS
137,0.07773333333333333,0.8551376811594203,0.06260869565217392,0.08223913043478259,RT @startrekcbs: Executive Producer Alex Kurtzman and @SirPatStew surprised fans today at #STLV with news that he will be returning to the…,Sat Aug 04 22:57:37 +0000 2018,138,137,@CBS
138,0.07717410071942446,0.856179856115108,0.06215827338129497,0.08164748201438848,Watching a 💯 spin on @PriceIsRight never gets old…especially when it’s Mila Kunis! https://t.co/NPOukc3jPz,Sat Aug 04 00:24:55 +0000 2018,139,138,@CBS
139,0.08099714285714286,0.8554928571428572,0.06171428571428572,0.08277857142857142,"RT @TrueCrimeCBS: The chances of successfully blowing the whistle are slim, but did a Wells Fargo personal banker beat the odds?

Find out…",Fri Aug 03 22:34:08 +0000 2018,140,139,@CBS
140,0.080422695035461,0.856517730496454,0.061276595744680855,0.08219148936170212,Stay tuned for more #CBS #TCA18 action! The @cbsallaccess panel is up next. 👍🏼 https://t.co/fcjiEwpaN0,Sun Aug 05 19:43:38 +0000 2018,141,140,@CBS
141,0.07985633802816902,0.8575281690140846,0.060845070422535216,0.08161267605633801,"RT @FBICBS: #FBIFam, this should cure your #SundayScaries! Check out the #FBI preview that was shown at the #CBS #TCA18 before the panel. h…",Sun Aug 05 19:22:22 +0000 2018,142,141,@CBS
142,0.08366783216783218,0.8570979020979023,0.060419580419580426,0.08246853146853146,"RT @TheNeighborhood: ""Once we shot the pilot, we knew that we had a great show."" -@CedEntertainer #TheNeighborhood #CBS",Sun Aug 05 19:21:28 +0000 2018,143,142,@CBS
143,0.08404791666666667,0.8568611111111112,0.06054861111111111,0.08257638888888888,"RT @TheNeighborhood: ""It was so well done, as far as I was concerned, that it became a no brainer to do the show. I called the next morning…",Sun Aug 05 19:16:45 +0000 2018,144,143,@CBS
144,0.08346827586206897,0.857848275862069,0.06013103448275862,0.08200689655172412,"RT @TheNeighborhood: ""This is a show about people. This is a show about families, neighbors, friendships... At its core, this is a show abo…",Sun Aug 05 19:15:53 +0000 2018,145,144,@CBS
145,0.08603904109589042,0.8575753424657534,0.05971917808219178,0.0826917808219178,"RT @TheNeighborhood: We're here at the #CBS #TCA18 giving you the inside scoop on #TheNeighborhood with our stars @CedEntertainer, @Tichina…",Sun Aug 05 18:54:24 +0000 2018,146,145,@CBS
146,0.08545374149659864,0.8585442176870748,0.059312925170068025,0.08212925170068028,RT @MurphyBrownCBS: That's a wrap on the #MurphyBrown panel at #TCA18! @TheNeighborhood is up next! #CBS,Sun Aug 05 18:01:09 +0000 2018,147,146,@CBS
147,0.08487635135135135,0.8594999999999999,0.058912162162162156,0.08157432432432432,"RT @MurphyBrownCBS: Diane English reveals ""We have an enormously famous person in our first episode,"" but keeps the secret under wraps! 🙊 #…",Sun Aug 05 17:55:07 +0000 2018,148,147,@CBS
148,0.08430671140939597,0.8604429530201342,0.05851677852348993,0.08102684563758389,"RT @MurphyBrownCBS: Diane English talks about how to stay topically relevant while writing scripts ahead of time &amp; also said, ""We have an i…",Sun Aug 05 17:51:13 +0000 2018,149,148,@CBS
149,0.08374466666666666,0.8613733333333332,0.05812666666666666,0.08048666666666666,RT @MurphyBrownCBS: All the feels! ❤️ #MurphyBrown returns to #CBS this fall! https://t.co/OvQk3CV49W,Sun Aug 05 17:47:01 +0000 2018,150,149,@CBS
150,0.08317814569536423,0.861317880794702,0.058231788079470194,0.08043708609271524,"RT @MurphyBrownCBS: ""It's been very emotional for the old guys... We saw Murphy's townhouse and we all got tears in our eyes."" -Candice Ber…",Sun Aug 05 17:39:48 +0000 2018,151,150,@CBS
151,0.08263092105263159,0.8622302631578947,0.05784868421052631,0.0799078947368421,"Stay tuned, because @MurphyBrownCBS is up next at the #CBS #TCA18! https://t.co/0qdjQiFrwW",Sun Aug 05 17:28:37 +0000 2018,152,151,@CBS
152,0.08169738562091504,0.8605098039215687,0.05890196078431373,0.0805751633986928,"RT @FBICBS: “Even though I was scared to say yes, it was so clear you don’t say no. I knew I couldn’t say no. I couldn’t be more grateful,…",Sun Aug 05 17:28:03 +0000 2018,153,152,@CBS
153,0.08231038961038961,0.8596948051948052,0.059201298701298706,0.08109090909090909,"RT @FBICBS: What's it like for @JeremySisto coming back to a Dick Wolf show?

""It's one of the most stable ships you can be on... It's exci…",Sun Aug 05 17:27:46 +0000 2018,154,153,@CBS
154,0.08244193548387098,0.8590967741935484,0.05952903225806452,0.08136129032258065,"RT @FBICBS: ""We're celebrating the troops on the ground... There are endless stories in there."" - Dick Wolf on why he wanted to focus the s…",Sun Aug 05 17:27:41 +0000 2018,155,154,@CBS
155,0.08223269230769231,0.8583717948717949,0.059935897435897445,0.08167307692307692,"RT @FBICBS: “It’s really exciting to be here for the first time in a long, long, long, long time.” - Dick Wolf #CBS #TCA18",Sun Aug 05 17:27:31 +0000 2018,156,155,@CBS
156,0.0856031847133758,0.8581146496815286,0.05955414012738854,0.08231210191082802,Celebrate #NationalSistersDay with an iconic group of sisters! Watch how these three became part of The Brady Bunch… https://t.co/nBVjxl4AbP,Sun Aug 05 14:47:12 +0000 2018,157,156,@CBS
157,0.08649367088607596,0.8584873417721518,0.05917721518987343,0.08231645569620254,RT @startrekcbs: Executive Producer Alex Kurtzman and @SirPatStew surprised fans today at #STLV with news that he will be returning to the…,Sat Aug 04 22:57:37 +0000 2018,158,157,@CBS
158,0.0859496855345912,0.859377358490566,0.05880503144654089,0.08179874213836479,Watching a 💯 spin on @PriceIsRight never gets old…especially when it’s Mila Kunis! https://t.co/NPOukc3jPz,Sat Aug 04 00:24:55 +0000 2018,159,158,@CBS
159,0.08924000000000001,0.8587562500000001,0.058437499999999996,0.08278749999999999,"RT @TrueCrimeCBS: The chances of successfully blowing the whistle are slim, but did a Wells Fargo personal banker beat the odds?

Find out…",Fri Aug 03 22:34:08 +0000 2018,160,159,@CBS
160,0.0886857142857143,0.8596335403726709,0.05807453416149068,0.08227329192546583,Stay tuned for more #CBS #TCA18 action! The @cbsallaccess panel is up next. 👍🏼 https://t.co/fcjiEwpaN0,Sun Aug 05 19:43:38 +0000 2018,161,160,@CBS
161,0.08813827160493828,0.8605,0.057716049382716045,0.08176543209876543,"RT @FBICBS: #FBIFam, this should cure your #SundayScaries! Check out the #FBI preview that was shown at the #CBS #TCA18 before the panel. h…",Sun Aug 05 19:22:22 +0000 2018,162,161,@CBS
162,0.09143128834355829,0.8601042944785277,0.057361963190184044,0.08251533742331288,"RT @TheNeighborhood: ""Once we shot the pilot, we knew that we had a great show."" -@CedEntertainer #TheNeighborhood #CBS",Sun Aug 05 19:21:28 +0000 2018,163,162,@CBS
163,0.09171768292682929,0.8598780487804879,0.05749390243902439,0.08260975609756097,"RT @TheNeighborhood: ""It was so well done, as far as I was concerned, that it became a no brainer to do the show. I called the next morning…",Sun Aug 05 19:16:45 +0000 2018,164,163,@CBS
164,0.09116181818181819,0.8607272727272728,0.05714545454545455,0.0821090909090909,"RT @TheNeighborhood: ""This is a show about people. This is a show about families, neighbors, friendships... At its core, this is a show abo…",Sun Aug 05 19:15:53 +0000 2018,165,164,@CBS
165,0.0933765060240964,0.8604698795180724,0.05680120481927711,0.08271084337349396,"RT @TheNeighborhood: We're here at the #CBS #TCA18 giving you the inside scoop on #TheNeighborhood with our stars @CedEntertainer, @Tichina…",Sun Aug 05 18:54:24 +0000 2018,166,165,@CBS
166,0.09281736526946109,0.861305389221557,0.056461077844311376,0.08221556886227543,RT @MurphyBrownCBS: That's a wrap on the #MurphyBrown panel at #TCA18! @TheNeighborhood is up next! #CBS,Sun Aug 05 18:01:09 +0000 2018,167,166,@CBS
167,0.09226488095238097,0.8621309523809525,0.056124999999999994,0.08172619047619047,"RT @MurphyBrownCBS: Diane English reveals ""We have an enormously famous person in our first episode,"" but keeps the secret under wraps! 🙊 #…",Sun Aug 05 17:55:07 +0000 2018,168,167,@CBS
168,0.09171893491124261,0.8629467455621304,0.05579289940828402,0.08124260355029585,"RT @MurphyBrownCBS: Diane English talks about how to stay topically relevant while writing scripts ahead of time &amp; also said, ""We have an i…",Sun Aug 05 17:51:13 +0000 2018,169,168,@CBS
169,0.0911794117647059,0.8637529411764707,0.05546470588235293,0.08076470588235293,RT @MurphyBrownCBS: All the feels! ❤️ #MurphyBrown returns to #CBS this fall! https://t.co/OvQk3CV49W,Sun Aug 05 17:47:01 +0000 2018,170,169,@CBS
170,0.0906356725146199,0.8636900584795322,0.05557309941520468,0.08071929824561402,"RT @MurphyBrownCBS: ""It's been very emotional for the old guys... We saw Murphy's townhouse and we all got tears in our eyes."" -Candice Ber…",Sun Aug 05 17:39:48 +0000 2018,171,170,@CBS
171,0.09010872093023257,0.8644825581395349,0.05525,0.08024999999999999,"Stay tuned, because @MurphyBrownCBS is up next at the #CBS #TCA18! https://t.co/0qdjQiFrwW",Sun Aug 05 17:28:37 +0000 2018,172,171,@CBS
172,0.08923988439306359,0.8629479768786128,0.05619653179190751,0.08083815028901734,"RT @FBICBS: “Even though I was scared to say yes, it was so clear you don’t say no. I knew I couldn’t say no. I couldn’t be more grateful,…",Sun Aug 05 17:28:03 +0000 2018,173,172,@CBS
173,0.08973908045977014,0.862212643678161,0.05647701149425286,0.08129310344827587,"RT @FBICBS: What's it like for @JeremySisto coming back to a Dick Wolf show?

""It's one of the most stable ships you can be on... It's exci…",Sun Aug 05 17:27:46 +0000 2018,174,173,@CBS
174,0.08981314285714287,0.8616685714285715,0.05678285714285714,0.08153142857142857,"RT @FBICBS: ""We're celebrating the troops on the ground... There are endless stories in there."" - Dick Wolf on why he wanted to focus the s…",Sun Aug 05 17:27:41 +0000 2018,175,174,@CBS
175,0.08958579545454547,0.8610113636363637,0.0571590909090909,0.08180681818181817,"RT @FBICBS: “It’s really exciting to be here for the first time in a long, long, long, long time.” - Dick Wolf #CBS #TCA18",Sun Aug 05 17:27:31 +0000 2018,176,175,@CBS
176,0.09253389830508477,0.8607683615819208,0.05683615819209039,0.0823728813559322,Celebrate #NationalSistersDay with an iconic group of sisters! Watch how these three became part of The Brady Bunch… https://t.co/nBVjxl4AbP,Sun Aug 05 14:47:12 +0000 2018,177,176,@CBS
177,0.09328539325842697,0.8610842696629213,0.056516853932584266,0.08237640449438202,RT @startrekcbs: Executive Producer Alex Kurtzman and @SirPatStew surprised fans today at #STLV with news that he will be returning to the…,Sat Aug 04 22:57:37 +0000 2018,178,177,@CBS
178,0.09276424581005586,0.8618603351955307,0.056201117318435745,0.08191620111731844,Watching a 💯 spin on @PriceIsRight never gets old…especially when it’s Mila Kunis! https://t.co/NPOukc3jPz,Sat Aug 04 00:24:55 +0000 2018,179,178,@CBS
179,0.09565111111111112,0.8612944444444446,0.055888888888888884,0.08279444444444443,"RT @TrueCrimeCBS: The chances of successfully blowing the whistle are slim, but did a Wells Fargo personal banker beat the odds?

Find out…",Fri Aug 03 22:34:08 +0000 2018,180,179,@CBS
180,0.09512265193370167,0.8620607734806631,0.05558011049723756,0.08233701657458563,Stay tuned for more #CBS #TCA18 action! The @cbsallaccess panel is up next. 👍🏼 https://t.co/fcjiEwpaN0,Sun Aug 05 19:43:38 +0000 2018,181,180,@CBS
181,0.0946,0.8628186813186814,0.05527472527472527,0.08188461538461538,"RT @FBICBS: #FBIFam, this should cure your #SundayScaries! Check out the #FBI preview that was shown at the #CBS #TCA18 before the panel. h…",Sun Aug 05 19:22:22 +0000 2018,182,181,@CBS
182,0.09749781420765029,0.8624535519125683,0.054972677595628405,0.082551912568306,"RT @TheNeighborhood: ""Once we shot the pilot, we knew that we had a great show."" -@CedEntertainer #TheNeighborhood #CBS",Sun Aug 05 19:21:28 +0000 2018,183,182,@CBS
183,0.09772010869565219,0.8622391304347825,0.05510326086956521,0.08263586956521739,"RT @TheNeighborhood: ""It was so well done, as far as I was concerned, that it became a no brainer to do the show. I called the next morning…",Sun Aug 05 19:16:45 +0000 2018,184,183,@CBS
184,0.09719189189189191,0.8629837837837837,0.054805405405405405,0.08218918918918917,"RT @TheNeighborhood: ""This is a show about people. This is a show about families, neighbors, friendships... At its core, this is a show abo…",Sun Aug 05 19:15:53 +0000 2018,185,184,@CBS
185,0.09913602150537636,0.862741935483871,0.05451075268817204,0.0827258064516129,"RT @TheNeighborhood: We're here at the #CBS #TCA18 giving you the inside scoop on #TheNeighborhood with our stars @CedEntertainer, @Tichina…",Sun Aug 05 18:54:24 +0000 2018,186,185,@CBS
186,0.0986058823529412,0.863475935828877,0.054219251336898394,0.08228342245989305,RT @MurphyBrownCBS: That's a wrap on the #MurphyBrown panel at #TCA18! @TheNeighborhood is up next! #CBS,Sun Aug 05 18:01:09 +0000 2018,187,186,@CBS
187,0.09808138297872342,0.8642021276595745,0.053930851063829784,0.08184574468085107,"RT @MurphyBrownCBS: Diane English reveals ""We have an enormously famous person in our first episode,"" but keeps the secret under wraps! 🙊 #…",Sun Aug 05 17:55:07 +0000 2018,188,187,@CBS
188,0.09756243386243388,0.8649206349206349,0.05364550264550264,0.08141269841269841,"RT @MurphyBrownCBS: Diane English talks about how to stay topically relevant while writing scripts ahead of time &amp; also said, ""We have an i…",Sun Aug 05 17:51:13 +0000 2018,189,188,@CBS
189,0.09704894736842107,0.8656315789473684,0.05336315789473684,0.0809842105263158,RT @MurphyBrownCBS: All the feels! ❤️ #MurphyBrown returns to #CBS this fall! https://t.co/OvQk3CV49W,Sun Aug 05 17:47:01 +0000 2018,190,189,@CBS
190,0.09653141361256547,0.8655654450261779,0.05347120418848167,0.08094240837696336,"RT @MurphyBrownCBS: ""It's been very emotional for the old guys... We saw Murphy's townhouse and we all got tears in our eyes."" -Candice Ber…",Sun Aug 05 17:39:48 +0000 2018,191,190,@CBS
191,0.09602864583333336,0.866265625,0.05319270833333333,0.08052083333333333,"Stay tuned, because @MurphyBrownCBS is up next at the #CBS #TCA18! https://t.co/0qdjQiFrwW",Sun Aug 05 17:28:37 +0000 2018,192,191,@CBS
192,0.09521917098445597,0.8648808290155442,0.054051813471502584,0.08104663212435233,"RT @FBICBS: “Even though I was scared to say yes, it was so clear you don’t say no. I knew I couldn’t say no. I couldn’t be more grateful,…",Sun Aug 05 17:28:03 +0000 2018,193,192,@CBS
193,0.09563608247422682,0.8642113402061856,0.054314432989690714,0.08145360824742268,"RT @FBICBS: What's it like for @JeremySisto coming back to a Dick Wolf show?

""It's one of the most stable ships you can be on... It's exci…",Sun Aug 05 17:27:46 +0000 2018,194,193,@CBS
194,0.09567230769230771,0.8637128205128205,0.05459999999999999,0.08166666666666667,"RT @FBICBS: ""We're celebrating the troops on the ground... There are endless stories in there."" - Dick Wolf on why he wanted to focus the s…",Sun Aug 05 17:27:41 +0000 2018,195,194,@CBS
195,0.09543826530612247,0.8631122448979592,0.054948979591836734,0.08191326530612245,"RT @FBICBS: “It’s really exciting to be here for the first time in a long, long, long, long time.” - Dick Wolf #CBS #TCA18",Sun Aug 05 17:27:31 +0000 2018,196,195,@CBS
196,0.09805736040609139,0.8628832487309644,0.05467005076142132,0.08242131979695433,Celebrate #NationalSistersDay with an iconic group of sisters! Watch how these three became part of The Brady Bunch… https://t.co/nBVjxl4AbP,Sun Aug 05 14:47:12 +0000 2018,197,196,@CBS
197,0.09870505050505052,0.8631565656565656,0.05439393939393939,0.08242424242424243,RT @startrekcbs: Executive Producer Alex Kurtzman and @SirPatStew surprised fans today at #STLV with news that he will be returning to the…,Sat Aug 04 22:57:37 +0000 2018,198,197,@CBS
198,0.09820904522613066,0.8638442211055276,0.054120603015075375,0.08201005025125628,Watching a 💯 spin on @PriceIsRight never gets old…especially when it’s Mila Kunis! https://t.co/NPOukc3jPz,Sat Aug 04 00:24:55 +0000 2018,199,198,@CBS
199,0.10078000000000001,0.8633250000000001,0.053849999999999995,0.08280000000000001,"RT @TrueCrimeCBS: The chances of successfully blowing the whistle are slim, but did a Wells Fargo personal banker beat the odds?

Find out…",Fri Aug 03 22:34:08 +0000 2018,200,199,@CBS
200,0.10027860696517414,0.8640049751243782,0.0535820895522388,0.08238805970149254,Scientists are monitoring the health of a group of critically endangered orcas in the Pacific Ocean following news… https://t.co/FpqqjoHN9g,Mon Sep 17 23:11:05 +0000 2018,201,200,@CNN
201,0.09725445544554456,0.862910891089109,0.05452970297029703,0.08253465346534654,"President Trump is sharply escalating the American trade war with China.

The United States will impose a 10% tarif… https://t.co/HeM9PdzfRL",Mon Sep 17 22:59:00 +0000 2018,202,201,@CNN
202,0.09639507389162562,0.8626699507389163,0.05475369458128078,0.08255172413793105,"The US will impose new tariffs on $200 billion worth of Chinese goods. Combined with existing tariffs, roughly half… https://t.co/t5KS4Zkqy5",Mon Sep 17 22:57:12 +0000 2018,203,202,@CNN
203,0.09592254901960785,0.8633431372549021,0.05448529411764705,0.08214705882352942,Michael Bloomberg says he might run as a Democrat. But why? | Analysis by CNN’s Gregory Krieg… https://t.co/GilF7FOtMg,Mon Sep 17 22:53:04 +0000 2018,204,203,@CNN
204,0.09904048780487805,0.862848780487805,0.054219512195121944,0.08290731707317074,"RT @CNNSitRoom: ""I hope that she gets a fair hearing and that we give her a chance to really talk about and tell her story."" - Sen. Tammy D…",Mon Sep 17 22:47:57 +0000 2018,205,204,@CNN
205,0.09769611650485438,0.8630970873786408,0.054373786407766994,0.08250485436893205,Actor Tom Arnold has filed a police report against Mark Burnett for battery. He's accusing the reality producer and… https://t.co/zLEm3VopRR,Mon Sep 17 22:46:38 +0000 2018,206,205,@CNN
206,0.09722415458937199,0.8637584541062802,0.05411111111111112,0.08210628019323672,RT @CNNSitRoom: President Donald Trump is ordering the declassification of various documents and text messages related to the Russia invest…,Mon Sep 17 22:28:02 +0000 2018,207,206,@CNN
207,0.09414951923076924,0.8636971153846154,0.0545673076923077,0.08171153846153847,Shark expert George Burgess will be on Full Circle to discuss what experts believe was the first fatal shark attack… https://t.co/kB9adGIaTD,Mon Sep 17 22:25:46 +0000 2018,208,207,@CNN
208,0.0904909090909091,0.863181818181818,0.05547368421052632,0.08132057416267943,"Brett Kavanaugh and the woman accusing him of physical and sexual assault, Christine Blasey Ford, will testify, a s… https://t.co/luOJCTVDlb",Mon Sep 17 22:23:30 +0000 2018,209,208,@CNN
209,0.09241190476190476,0.8630809523809523,0.05520952380952381,0.08168571428571429,"Democrats hold the upper hand in the Arizona and Tennessee Senate races, new CNN polls find https://t.co/FW8CdBJBOR https://t.co/Zz9dW1I9kA",Mon Sep 17 22:21:05 +0000 2018,210,209,@CNN
210,0.09461563981042655,0.8628578199052133,0.0549478672985782,0.08217061611374409,The Senate Judiciary Committee will hold a public hearing next Monday on allegations against Supreme Court nominee… https://t.co/dnOTaqAqBe,Mon Sep 17 22:19:55 +0000 2018,211,210,@CNN
211,0.09567028301886793,0.8626981132075472,0.054943396226415094,0.08233490566037735,RT @CNNSitRoom: Former national security adviser Michael Flynn is set to be sentenced after the midterm elections https://t.co/Fj2K8zxfdO h…,Mon Sep 17 22:17:57 +0000 2018,212,211,@CNN
212,0.09522112676056338,0.8633427230046948,0.05468544600938967,0.08194835680751172,President Trump to declassify documents relating to the Russia investigation and Carter Page FISA warrant… https://t.co/4LD2yxXC96,Mon Sep 17 22:16:13 +0000 2018,213,212,@CNN
213,0.09477616822429906,0.8639813084112149,0.054429906542056074,0.08156542056074766,"For the first time in history, a woman will serve as chief flight director of America's space agency.

Holly Riding… https://t.co/n06SwVzh3N",Mon Sep 17 22:11:05 +0000 2018,214,213,@CNN
214,0.0960153488372093,0.8632372093023255,0.054572093023255816,0.08216744186046512,"Russia and Turkey have agreed to create a demilitarized zone in Syria's Idlib province, potentially thwarting a lar… https://t.co/Eqrvup7nkw",Mon Sep 17 22:01:08 +0000 2018,215,214,@CNN
215,0.09682824074074076,0.8632685185185186,0.05431944444444445,0.08238888888888889,Here's the single most important Senate race in the country | Analysis by @CillizzaCNN https://t.co/NVV9d4jceI https://t.co/BYs3xN9wH3,Mon Sep 17 21:51:06 +0000 2018,216,215,@CNN
216,0.09402903225806451,0.862668202764977,0.054907834101382495,0.08240092165898617,"RT @CNNSitRoom: ""The good news for this area is that Florence has moved on. The bad news is that before she left, she dumped an extra six i…",Mon Sep 17 21:46:45 +0000 2018,217,216,@CNN
217,0.09505733944954128,0.8623807339449541,0.054944954128440374,0.082651376146789,Former national security adviser Michael Flynn is set to be sentenced after the midterm elections… https://t.co/3xtYPp3D9N,Mon Sep 17 21:42:04 +0000 2018,218,217,@CNN
218,0.09427077625570776,0.8615342465753424,0.055456621004566206,0.08298173515981735,RT @TheLeadCNN: CNN commentator @SymoneDSanders on Kavanaugh accusation: “I want to be clear. For me there is no debate. I believe Professo…,Mon Sep 17 21:41:42 +0000 2018,219,218,@CNN
219,0.09120181818181818,0.8611227272727273,0.05624545454545455,0.08260454545454546,The US Air Force says it needs more firepower to confront rising threats from China and Russia… https://t.co/6OUMAoK5sR,Mon Sep 17 21:41:07 +0000 2018,220,219,@CNN
220,0.09078914027149321,0.8617511312217194,0.05599095022624435,0.08223076923076923,Scientists are monitoring the health of a group of critically endangered orcas in the Pacific Ocean following news… https://t.co/FpqqjoHN9g,Mon Sep 17 23:11:05 +0000 2018,221,220,@CNN
221,0.0880801801801802,0.8607657657657658,0.05684234234234234,0.08236486486486487,"President Trump is sharply escalating the American trade war with China.

The United States will impose a 10% tarif… https://t.co/HeM9PdzfRL",Mon Sep 17 22:59:00 +0000 2018,222,221,@CNN
